image_file,label,score,x_min,y_min,x_max,y_max,bbox_id,detection_id,bbox_list
GazetteDrouot_15261848_01.jpg,object,0.873,91.22,90.19,309.52,516.92,1,GazetteDrouot_15261848_01_01,"[91.22, 90.19, 309.52, 516.92]"
GazetteDrouot_9635586_01.jpg,object,0.842,84.33,59.46,767.53,597.51,1,GazetteDrouot_9635586_01_01,"[84.33, 59.46, 767.53, 597.51]"
GazetteDrouot_21232923_04.jpg,object,0.677,163.16,30.87,1380.56,656.15,1,GazetteDrouot_21232923_04_01,"[163.16, 30.87, 1380.56, 656.15]"
GazetteDrouot_21232923_04.jpg,object,0.731,49.26,666.12,1593.93,1536.68,2,GazetteDrouot_21232923_04_02,"[49.26, 666.12, 1593.93, 1536.68]"
Christies_2005-06-30_73_01.jpg,object,0.744,33.17,50.94,481.21,494.14,1,Christies_2005-06-30_73_01_01,"[33.17, 50.94, 481.21, 494.14]"
GazetteDrouot_19498586_01.jpg,object,0.704,642.19,73.8,1552.68,989.55,1,GazetteDrouot_19498586_01_01,"[642.19, 73.8, 1552.68, 989.55]"
GazetteDrouot_19498586_01.jpg,object,0.706,76.15,898.33,988.76,1833.93,2,GazetteDrouot_19498586_01_02,"[76.15, 898.33, 988.76, 1833.93]"
GazetteDrouot_19098472_01.jpg,object,0.879,310.48,145.45,1147.05,1804.34,1,GazetteDrouot_19098472_01_01,"[310.48, 145.45, 1147.05, 1804.34]"
GazetteDrouot_28815275_01.jpg,object,0.868,192.3,134.17,865.99,1026.48,1,GazetteDrouot_28815275_01_01,"[192.3, 134.17, 865.99, 1026.48]"
GazetteDrouot_14451957_04.jpg,object,0.9,401.04,289.58,1514.05,1115.28,1,GazetteDrouot_14451957_04_01,"[401.04, 289.58, 1514.05, 1115.28]"
GazetteDrouot_29888700_01.jpg,object,0.794,99.64,117.85,1796.72,1817.7,1,GazetteDrouot_29888700_01_01,"[99.64, 117.85, 1796.72, 1817.7]"
GazetteDrouot_8175806_01.jpg,object,0.836,224.91,54.57,706.36,540.45,1,GazetteDrouot_8175806_01_01,"[224.91, 54.57, 706.36, 540.45]"
GazetteDrouot_13407058_05.jpg,object,0.892,324.66,85.75,565.96,522.39,1,GazetteDrouot_13407058_05_01,"[324.66, 85.75, 565.96, 522.39]"
GazetteDrouot_6125086_01.jpg,object,0.832,42.33,13.37,603.54,575.15,1,GazetteDrouot_6125086_01_01,"[42.33, 13.37, 603.54, 575.15]"
Sothebys_2024-04-24_211_03.jpg,object,0.883,1213.26,402.09,2934.11,3839.04,1,Sothebys_2024-04-24_211_03_01,"[1213.26, 402.09, 2934.11, 3839.04]"
Christies_2022-10-24_1102_05.jpg,object,0.601,222.59,1.06,2995.59,2128.61,1,Christies_2022-10-24_1102_05_01,"[222.59, 1.06, 2995.59, 2128.61]"
GazetteDrouot_24333114_02.jpg,object,0.753,350.17,184.86,648.35,684.08,1,GazetteDrouot_24333114_02_01,"[350.17, 184.86, 648.35, 684.08]"
GazetteDrouot_24333114_02.jpg,object,0.707,52.05,160.62,291.72,600.45,2,GazetteDrouot_24333114_02_02,"[52.05, 160.62, 291.72, 600.45]"
GazetteDrouot_24333114_02.jpg,object,0.692,703.91,72.76,962.39,595.32,3,GazetteDrouot_24333114_02_03,"[703.91, 72.76, 962.39, 595.32]"
GazetteDrouot_21113266_02.jpg,object,0.875,246.9,309.25,1107.23,1815.68,1,GazetteDrouot_21113266_02_01,"[246.9, 309.25, 1107.23, 1815.68]"
Sothebys_2023-05-12_7_04.jpg,object,0.898,525.37,217.93,1533.79,1787.59,1,Sothebys_2023-05-12_7_04_01,"[525.37, 217.93, 1533.79, 1787.59]"
Christies_2005-09-15_997_01.jpg,object,0.805,64.43,62.06,452.01,695.65,1,Christies_2005-09-15_997_01_01,"[64.43, 62.06, 452.01, 695.65]"
GazetteDrouot_23262557_01.jpg,object,0.535,0.82,99.11,623.76,648.43,1,GazetteDrouot_23262557_01_01,"[0.82, 99.11, 623.76, 648.43]"
GazetteDrouot_23262557_01.jpg,object,0.47,0.38,128.61,198.45,634.28,2,GazetteDrouot_23262557_01_02,"[0.38, 128.61, 198.45, 634.28]"
GazetteDrouot_23262557_01.jpg,object,0.45,443.33,139.78,624.17,648.28,3,GazetteDrouot_23262557_01_03,"[443.33, 139.78, 624.17, 648.28]"
GazetteDrouot_23262557_01.jpg,object,0.418,110.51,98.29,510.51,574.82,4,GazetteDrouot_23262557_01_04,"[110.51, 98.29, 510.51, 574.82]"
GazetteDrouot_29673627_04.jpg,object,0.85,149.54,783.06,1807.55,1916.56,1,GazetteDrouot_29673627_04_01,"[149.54, 783.06, 1807.55, 1916.56]"
GazetteDrouot_13330672_06.jpg,object,0.852,57.65,0.05,758.33,608.95,1,GazetteDrouot_13330672_06_01,"[57.65, 0.05, 758.33, 608.95]"
GazetteDrouot_17469827_01.jpg,object,0.879,388.99,200.6,1450.75,1204.26,1,GazetteDrouot_17469827_01_01,"[388.99, 200.6, 1450.75, 1204.26]"
GazetteDrouot_20868180_01.jpg,object,0.804,23.0,17.57,1062.49,1049.36,1,GazetteDrouot_20868180_01_01,"[23.0, 17.57, 1062.49, 1049.36]"
GazetteDrouot_14175931_01.jpg,object,0.878,73.55,176.3,1150.48,1844.9,1,GazetteDrouot_14175931_01_01,"[73.55, 176.3, 1150.48, 1844.9]"
GazetteDrouot_13812003_01.jpg,object,0.809,79.68,81.29,569.61,564.44,1,GazetteDrouot_13812003_01_01,"[79.68, 81.29, 569.61, 564.44]"
GazetteDrouot_28672778_01.jpg,object,0.815,57.39,65.17,811.39,770.7,1,GazetteDrouot_28672778_01_01,"[57.39, 65.17, 811.39, 770.7]"
GazetteDrouot_11092070_01.jpg,object,0.834,107.65,54.61,511.06,537.48,1,GazetteDrouot_11092070_01_01,"[107.65, 54.61, 511.06, 537.48]"
GazetteDrouot_21604747_01.jpg,object,0.787,61.1,55.58,1855.67,1830.62,1,GazetteDrouot_21604747_01_01,"[61.1, 55.58, 1855.67, 1830.62]"
Christies_2023-06-14_4_02.jpg,object,0.826,285.92,288.31,1982.4,1970.01,1,Christies_2023-06-14_4_02_01,"[285.92, 288.31, 1982.4, 1970.01]"
Christies_2016-10-21_213_01.jpg,object,0.828,326.92,297.51,2549.48,2878.98,1,Christies_2016-10-21_213_01_01,"[326.92, 297.51, 2549.48, 2878.98]"
GazetteDrouot_21604747_03.jpg,object,0.708,3.46,1.24,1886.06,1276.29,1,GazetteDrouot_21604747_03_01,"[3.46, 1.24, 1886.06, 1276.29]"
GazetteDrouot_14763408_01.jpg,object,0.85,219.0,292.95,1727.92,1429.1,1,GazetteDrouot_14763408_01_01,"[219.0, 292.95, 1727.92, 1429.1]"
Sothebys_2024-04-24_211_02.jpg,object,0.883,1191.02,387.82,2908.08,3819.5,1,Sothebys_2024-04-24_211_02_01,"[1191.02, 387.82, 2908.08, 3819.5]"
GazetteDrouot_3985622_01.jpg,object,0.638,25.55,121.61,474.19,578.02,1,GazetteDrouot_3985622_01_01,"[25.55, 121.61, 474.19, 578.02]"
Bonhams_2012-04-24_102_01.jpg,object,0.893,407.92,769.45,1698.16,2595.47,1,Bonhams_2012-04-24_102_01_01,"[407.92, 769.45, 1698.16, 2595.47]"
Christies_2020-08-04_97_01.jpg,object,0.875,422.77,213.52,1184.61,1809.34,1,Christies_2020-08-04_97_01_01,"[422.77, 213.52, 1184.61, 1809.34]"
GazetteDrouot_12961402_01.jpg,object,0.893,189.81,164.58,717.91,431.2,1,GazetteDrouot_12961402_01_01,"[189.81, 164.58, 717.91, 431.2]"
GazetteDrouot_21604747_02.jpg,object,0.795,64.46,226.45,1834.37,1303.48,1,GazetteDrouot_21604747_02_01,"[64.46, 226.45, 1834.37, 1303.48]"
Sothebys_2022-10-26_152_03.jpg,object,0.767,1087.89,595.59,1776.68,1570.39,1,Sothebys_2022-10-26_152_03_01,"[1087.89, 595.59, 1776.68, 1570.39]"
Sothebys_2022-10-26_152_03.jpg,object,0.782,218.89,600.08,907.1,1570.36,2,Sothebys_2022-10-26_152_03_02,"[218.89, 600.08, 907.1, 1570.36]"
GazetteDrouot_2174735_01.jpg,object,0.711,38.9,27.2,589.31,578.22,1,GazetteDrouot_2174735_01_01,"[38.9, 27.2, 589.31, 578.22]"
Sothebys_2020-10-27_510_02.jpg,object,0.863,652.54,935.23,1751.08,2400.1,1,Sothebys_2020-10-27_510_02_01,"[652.54, 935.23, 1751.08, 2400.1]"
Christies_2021-09-30_294_04.jpg,object,0.639,183.2,87.08,2548.51,2394.53,1,Christies_2021-09-30_294_04_01,"[183.2, 87.08, 2548.51, 2394.53]"
GazetteDrouot_27453062_05.jpg,object,0.443,1.35,1.71,766.55,766.27,1,GazetteDrouot_27453062_05_01,"[1.35, 1.71, 766.55, 766.27]"
Bonhams_2022-05-26_73_01.jpg,object,0.879,584.95,621.59,2230.83,2429.14,1,Bonhams_2022-05-26_73_01_01,"[584.95, 621.59, 2230.83, 2429.14]"
GazetteDrouot_22542437_01.jpg,object,0.806,327.59,125.98,1605.42,1408.74,1,GazetteDrouot_22542437_01_01,"[327.59, 125.98, 1605.42, 1408.74]"
GazetteDrouot_21113266_01.jpg,object,0.901,319.74,322.43,1290.13,1817.86,1,GazetteDrouot_21113266_01_01,"[319.74, 322.43, 1290.13, 1817.86]"
GazetteDrouot_21908287_02.jpg,object,0.845,510.43,232.08,1395.99,1118.51,1,GazetteDrouot_21908287_02_01,"[510.43, 232.08, 1395.99, 1118.51]"
GazetteDrouot_8388331_01.jpg,object,0.856,309.23,52.08,598.07,569.67,1,GazetteDrouot_8388331_01_01,"[309.23, 52.08, 598.07, 569.67]"
GazetteDrouot_6828120_01.jpg,object,0.893,84.35,229.95,323.27,406.33,1,GazetteDrouot_6828120_01_01,"[84.35, 229.95, 323.27, 406.33]"
Sothebys_2018-04-25_205_01.jpg,object,0.755,319.31,237.58,1497.93,2484.67,1,Sothebys_2018-04-25_205_01_01,"[319.31, 237.58, 1497.93, 2484.67]"
Sothebys_2018-04-25_205_01.jpg,object,0.743,1594.52,250.83,2761.59,2469.47,2,Sothebys_2018-04-25_205_01_02,"[1594.52, 250.83, 2761.59, 2469.47]"
GazetteDrouot_8172774_03.jpg,object,0.859,76.38,132.31,366.59,553.21,1,GazetteDrouot_8172774_03_01,"[76.38, 132.31, 366.59, 553.21]"
GazetteDrouot_6125096_01.jpg,object,0.854,32.82,45.08,559.24,570.29,1,GazetteDrouot_6125096_01_01,"[32.82, 45.08, 559.24, 570.29]"
Sothebys_2011-03-30_128_01.jpg,object,0.833,477.34,451.03,2318.5,1646.26,1,Sothebys_2011-03-30_128_01_01,"[477.34, 451.03, 2318.5, 1646.26]"
GazetteDrouot_5426745_02.jpg,object,0.671,26.4,38.42,389.43,348.52,1,GazetteDrouot_5426745_02_01,"[26.4, 38.42, 389.43, 348.52]"
GazetteDrouot_5426745_02.jpg,object,0.405,-0.02,-0.1,32.9,175.58,2,GazetteDrouot_5426745_02_02,"[-0.02, -0.1, 32.9, 175.58]"
GazetteDrouot_9411530_01.jpg,object,0.784,46.4,35.49,360.61,491.36,1,GazetteDrouot_9411530_01_01,"[46.4, 35.49, 360.61, 491.36]"
GazetteDrouot_9411530_01.jpg,object,0.796,439.16,59.14,795.74,581.35,2,GazetteDrouot_9411530_01_02,"[439.16, 59.14, 795.74, 581.35]"
GazetteDrouot_5493043_01.jpg,object,0.781,53.86,21.65,304.84,571.5,1,GazetteDrouot_5493043_01_01,"[53.86, 21.65, 304.84, 571.5]"
Sothebys_2021-10-12_316_04.jpg,object,0.826,324.4,757.22,1690.28,1479.82,1,Sothebys_2021-10-12_316_04_01,"[324.4, 757.22, 1690.28, 1479.82]"
GazetteDrouot_27876840_04.jpg,object,0.868,188.29,83.53,895.83,1015.26,1,GazetteDrouot_27876840_04_01,"[188.29, 83.53, 895.83, 1015.26]"
GazetteDrouot_15261653_01.jpg,object,0.838,62.59,26.68,343.07,536.13,1,GazetteDrouot_15261653_01_01,"[62.59, 26.68, 343.07, 536.13]"
GazetteDrouot_27352771_01.jpg,object,0.663,1150.98,497.94,1709.88,1038.49,1,GazetteDrouot_27352771_01_01,"[1150.98, 497.94, 1709.88, 1038.49]"
GazetteDrouot_27352771_01.jpg,object,0.664,248.07,484.5,806.14,1032.02,2,GazetteDrouot_27352771_01_02,"[248.07, 484.5, 806.14, 1032.02]"
GazetteDrouot_27352771_01.jpg,object,0.606,717.95,166.03,1237.42,673.0,3,GazetteDrouot_27352771_01_03,"[717.95, 166.03, 1237.42, 673.0]"
GazetteDrouot_23295031_01.jpg,object,0.778,51.01,439.52,1366.02,1791.94,1,GazetteDrouot_23295031_01_01,"[51.01, 439.52, 1366.02, 1791.94]"
GazetteDrouot_17928173_01.jpg,object,0.845,34.58,83.08,386.31,438.79,1,GazetteDrouot_17928173_01_01,"[34.58, 83.08, 386.31, 438.79]"
GazetteDrouot_28815275_02.jpg,object,0.789,196.47,152.18,821.27,1074.43,1,GazetteDrouot_28815275_02_01,"[196.47, 152.18, 821.27, 1074.43]"
GazetteDrouot_26757405_03.jpg,object,0.867,530.55,156.25,1333.16,1140.1,1,GazetteDrouot_26757405_03_01,"[530.55, 156.25, 1333.16, 1140.1]"
GazetteDrouot_4502106_01.jpg,object,0.83,64.96,38.24,618.49,588.85,1,GazetteDrouot_4502106_01_01,"[64.96, 38.24, 618.49, 588.85]"
Sothebys_2021-10-27_255_02.jpg,object,0.896,617.35,332.81,1431.73,1695.8,1,Sothebys_2021-10-27_255_02_01,"[617.35, 332.81, 1431.73, 1695.8]"
Bonhams_2023-05-23_127_02.jpg,object,0.8,2156.36,437.73,3010.82,2613.68,1,Bonhams_2023-05-23_127_02_01,"[2156.36, 437.73, 3010.82, 2613.68]"
Bonhams_2023-05-23_127_02.jpg,object,0.811,822.99,585.84,1677.04,2605.33,2,Bonhams_2023-05-23_127_02_02,"[822.99, 585.84, 1677.04, 2605.33]"
GazetteDrouot_25620108_04.jpg,object,0.897,446.29,137.76,1448.06,1749.78,1,GazetteDrouot_25620108_04_01,"[446.29, 137.76, 1448.06, 1749.78]"
GazetteDrouot_10171289_01.jpg,object,0.835,96.11,94.88,534.63,541.29,1,GazetteDrouot_10171289_01_01,"[96.11, 94.88, 534.63, 541.29]"
GazetteDrouot_25700639_01.jpg,object,0.881,384.09,191.7,1062.62,1734.81,1,GazetteDrouot_25700639_01_01,"[384.09, 191.7, 1062.62, 1734.81]"
GazetteDrouot_27453066_06.jpg,object,0.643,0.98,0.85,746.81,766.04,1,GazetteDrouot_27453066_06_01,"[0.98, 0.85, 746.81, 766.04]"
GazetteDrouot_27453066_06.jpg,object,0.44,495.26,165.2,746.54,537.29,2,GazetteDrouot_27453066_06_02,"[495.26, 165.2, 746.54, 537.29]"
GazetteDrouot_21604761_03.jpg,object,0.698,3.45,0.88,1914.99,1180.39,1,GazetteDrouot_21604761_03_01,"[3.45, 0.88, 1914.99, 1180.39]"
Christies_2017-04-28_286_01.jpg,object,0.857,389.52,311.73,1644.58,2886.47,1,Christies_2017-04-28_286_01_01,"[389.52, 311.73, 1644.58, 2886.47]"
GazetteDrouot_3872735_01.jpg,object,0.564,2.16,0.49,720.46,608.18,1,GazetteDrouot_3872735_01_01,"[2.16, 0.49, 720.46, 608.18]"
Bonhams_2024-10-16_40_04.jpg,object,0.475,114.69,130.92,2668.9,2356.07,1,Bonhams_2024-10-16_40_04_01,"[114.69, 130.92, 2668.9, 2356.07]"
GazetteDrouot_25620114_02.jpg,object,0.868,597.78,144.67,1276.81,1546.01,1,GazetteDrouot_25620114_02_01,"[597.78, 144.67, 1276.81, 1546.01]"
GazetteDrouot_26852543_01.jpg,object,0.836,107.0,124.44,1240.01,1816.01,1,GazetteDrouot_26852543_01_01,"[107.0, 124.44, 1240.01, 1816.01]"
GazetteDrouot_17779990_01.jpg,object,0.89,260.62,32.98,716.72,956.98,1,GazetteDrouot_17779990_01_01,"[260.62, 32.98, 716.72, 956.98]"
GazetteDrouot_18793404_01.jpg,object,0.888,68.14,164.43,1011.07,1452.6,1,GazetteDrouot_18793404_01_01,"[68.14, 164.43, 1011.07, 1452.6]"
Sothebys_2024-10-23_242_01.jpg,object,0.863,880.31,883.79,3254.01,3269.14,1,Sothebys_2024-10-23_242_01_01,"[880.31, 883.79, 3254.01, 3269.14]"
Christies_2011-10-06_472_01.jpg,object,0.768,1374.56,161.74,2460.32,2665.06,1,Christies_2011-10-06_472_01_01,"[1374.56, 161.74, 2460.32, 2665.06]"
Christies_2011-10-06_472_01.jpg,object,0.769,184.11,155.99,1253.58,2651.57,2,Christies_2011-10-06_472_01_02,"[184.11, 155.99, 1253.58, 2651.57]"
GazetteDrouot_5077687_01.jpg,object,0.874,52.99,10.92,793.7,363.76,1,GazetteDrouot_5077687_01_01,"[52.99, 10.92, 793.7, 363.76]"
GazetteDrouot_13464676_01.jpg,object,0.639,40.52,23.07,873.04,97.74,1,GazetteDrouot_13464676_01_01,"[40.52, 23.07, 873.04, 97.74]"
GazetteDrouot_16613455_04.jpg,object,0.829,0.14,0.68,524.66,455.25,1,GazetteDrouot_16613455_04_01,"[0.14, 0.68, 524.66, 455.25]"
GazetteDrouot_16465686_01.jpg,object,0.902,269.15,82.18,615.53,832.85,1,GazetteDrouot_16465686_01_01,"[269.15, 82.18, 615.53, 832.85]"
Bonhams_2023-05-23_127_01.jpg,object,0.79,484.04,169.71,1390.89,2478.49,1,Bonhams_2023-05-23_127_01_01,"[484.04, 169.71, 1390.89, 2478.49]"
Bonhams_2023-05-23_127_01.jpg,object,0.779,1502.93,351.45,2397.98,2485.98,2,Bonhams_2023-05-23_127_01_02,"[1502.93, 351.45, 2397.98, 2485.98]"
GazetteDrouot_27808357_01.jpg,object,0.859,63.61,32.19,1866.69,1829.92,1,GazetteDrouot_27808357_01_01,"[63.61, 32.19, 1866.69, 1829.92]"
GazetteDrouot_9386361_01.jpg,object,0.733,164.43,17.69,445.14,296.34,1,GazetteDrouot_9386361_01_01,"[164.43, 17.69, 445.14, 296.34]"
GazetteDrouot_9386361_01.jpg,object,0.695,176.58,344.84,420.73,586.53,2,GazetteDrouot_9386361_01_02,"[176.58, 344.84, 420.73, 586.53]"
Bonhams_2011-02-21_18_01.jpg,object,0.824,105.45,94.66,705.08,966.14,1,Bonhams_2011-02-21_18_01_01,"[105.45, 94.66, 705.08, 966.14]"
GazetteDrouot_6445918_01.jpg,object,0.823,198.09,57.84,724.2,580.91,1,GazetteDrouot_6445918_01_01,"[198.09, 57.84, 724.2, 580.91]"
Christies_2017-04-13_6_01.jpg,object,0.761,1558.39,193.18,3001.12,1477.74,1,Christies_2017-04-13_6_01_01,"[1558.39, 193.18, 3001.12, 1477.74]"
Christies_2017-04-13_6_01.jpg,object,0.774,186.48,100.13,1551.57,1320.99,2,Christies_2017-04-13_6_01_02,"[186.48, 100.13, 1551.57, 1320.99]"
GazetteDrouot_27660669_01.jpg,object,0.871,231.49,297.03,1299.16,1678.29,1,GazetteDrouot_27660669_01_01,"[231.49, 297.03, 1299.16, 1678.29]"
Christies_2012-06-19_469_01.jpg,object,0.595,223.71,1355.21,1892.34,3028.54,1,Christies_2012-06-19_469_01_01,"[223.71, 1355.21, 1892.34, 3028.54]"
Christies_2012-06-19_469_01.jpg,object,0.522,490.91,174.29,1655.67,1317.48,2,Christies_2012-06-19_469_01_02,"[490.91, 174.29, 1655.67, 1317.48]"
GazetteDrouot_21468478_04.jpg,object,0.794,3.68,80.61,1914.63,1275.52,1,GazetteDrouot_21468478_04_01,"[3.68, 80.61, 1914.63, 1275.52]"
GazetteDrouot_28874880_01.jpg,object,0.815,168.49,441.6,1269.31,1586.27,1,GazetteDrouot_28874880_01_01,"[168.49, 441.6, 1269.31, 1586.27]"
GazetteDrouot_8162675_02.jpg,object,0.877,225.04,76.4,680.07,532.5,1,GazetteDrouot_8162675_02_01,"[225.04, 76.4, 680.07, 532.5]"
GazetteDrouot_6600637_01.jpg,object,0.86,23.07,47.11,547.2,572.09,1,GazetteDrouot_6600637_01_01,"[23.07, 47.11, 547.2, 572.09]"
GazetteDrouot_12456688_01.jpg,object,0.847,93.57,71.19,530.5,533.36,1,GazetteDrouot_12456688_01_01,"[93.57, 71.19, 530.5, 533.36]"
GazetteDrouot_22774169_02.jpg,object,0.842,358.73,90.67,1487.01,1217.61,1,GazetteDrouot_22774169_02_01,"[358.73, 90.67, 1487.01, 1217.61]"
GazetteDrouot_9047788_01.jpg,object,0.848,180.84,36.56,719.16,571.46,1,GazetteDrouot_9047788_01_01,"[180.84, 36.56, 719.16, 571.46]"
GazetteDrouot_9674027_02.jpg,object,0.869,252.75,47.21,647.97,568.08,1,GazetteDrouot_9674027_02_01,"[252.75, 47.21, 647.97, 568.08]"
GazetteDrouot_20835052_01.jpg,object,0.893,158.38,216.59,893.28,961.75,1,GazetteDrouot_20835052_01_01,"[158.38, 216.59, 893.28, 961.75]"
Christies_2014-10-10_501_01.jpg,object,0.842,360.87,353.5,1201.9,2866.89,1,Christies_2014-10-10_501_01_01,"[360.87, 353.5, 1201.9, 2866.89]"
Sothebys_2021-10-27_252_02.jpg,object,0.89,470.91,439.42,1576.42,1623.52,1,Sothebys_2021-10-27_252_02_01,"[470.91, 439.42, 1576.42, 1623.52]"
GazetteDrouot_17968923_03.jpg,object,0.789,120.77,446.6,1494.41,915.08,1,GazetteDrouot_17968923_03_01,"[120.77, 446.6, 1494.41, 915.08]"
Christies_2022-10-24_1102_01.jpg,object,0.894,1283.07,169.5,1997.2,1878.01,1,Christies_2022-10-24_1102_01_01,"[1283.07, 169.5, 1997.2, 1878.01]"
Sothebys_2011-11-16_119_01.jpg,object,0.818,244.45,251.66,2627.02,2622.01,1,Sothebys_2011-11-16_119_01_01,"[244.45, 251.66, 2627.02, 2622.01]"
GazetteDrouot_20815249_01.jpg,object,0.846,222.55,312.77,844.64,830.99,1,GazetteDrouot_20815249_01_01,"[222.55, 312.77, 844.64, 830.99]"
Sothebys_2025-04-30_685_03.jpg,object,0.794,2176.55,963.35,3610.7,3361.71,1,Sothebys_2025-04-30_685_03_01,"[2176.55, 963.35, 3610.7, 3361.71]"
Sothebys_2025-04-30_685_03.jpg,object,0.8,541.39,955.11,1999.28,3352.41,2,Sothebys_2025-04-30_685_03_02,"[541.39, 955.11, 1999.28, 3352.41]"
Sothebys_2022-10-26_152_04.jpg,object,0.659,421.36,130.81,1664.97,1925.43,1,Sothebys_2022-10-26_152_04_01,"[421.36, 130.81, 1664.97, 1925.43]"
GazetteDrouot_21604747_04.jpg,object,0.665,3.11,150.38,1916.55,1277.22,1,GazetteDrouot_21604747_04_01,"[3.11, 150.38, 1916.55, 1277.22]"
GazetteDrouot_23262547_01.jpg,object,0.847,42.47,103.54,411.32,777.73,1,GazetteDrouot_23262547_01_01,"[42.47, 103.54, 411.32, 777.73]"
GazetteDrouot_29673627_02.jpg,object,0.818,439.02,216.88,1466.05,1758.54,1,GazetteDrouot_29673627_02_01,"[439.02, 216.88, 1466.05, 1758.54]"
Sothebys_2021-10-12_316_03.jpg,object,0.913,278.31,769.21,1775.98,1386.25,1,Sothebys_2021-10-12_316_03_01,"[278.31, 769.21, 1775.98, 1386.25]"
Sothebys_2023-04-26_132_01.jpg,object,0.889,568.61,117.41,1520.16,1948.01,1,Sothebys_2023-04-26_132_01_01,"[568.61, 117.41, 1520.16, 1948.01]"
Christies_1999-10-12_343_01.jpg,object,0.872,138.53,77.89,374.82,632.82,1,Christies_1999-10-12_343_01_01,"[138.53, 77.89, 374.82, 632.82]"
GazetteDrouot_25170401_01.jpg,object,0.859,254.37,398.48,1038.84,1700.96,1,GazetteDrouot_25170401_01_01,"[254.37, 398.48, 1038.84, 1700.96]"
GazetteDrouot_20006640_01.jpg,object,0.907,110.18,461.41,1162.17,1501.46,1,GazetteDrouot_20006640_01_01,"[110.18, 461.41, 1162.17, 1501.46]"
GazetteDrouot_5455920_01.jpg,object,0.829,14.36,16.82,292.55,592.21,1,GazetteDrouot_5455920_01_01,"[14.36, 16.82, 292.55, 592.21]"
GazetteDrouot_4755435_01.jpg,object,0.883,179.78,162.39,444.74,575.48,1,GazetteDrouot_4755435_01_01,"[179.78, 162.39, 444.74, 575.48]"
Bonhams_2019-04-30_37_03.jpg,object,0.768,205.52,357.64,1799.63,2661.38,1,Bonhams_2019-04-30_37_03_01,"[205.52, 357.64, 1799.63, 2661.38]"
GazetteDrouot_27352771_04.jpg,object,0.814,512.31,132.26,1511.57,1132.63,1,GazetteDrouot_27352771_04_01,"[512.31, 132.26, 1511.57, 1132.63]"
GazetteDrouot_2427983_01.jpg,object,0.802,4.41,4.9,595.97,598.73,1,GazetteDrouot_2427983_01_01,"[4.41, 4.9, 595.97, 598.73]"
GazetteDrouot_13407058_02.jpg,object,0.886,313.25,85.88,570.33,521.79,1,GazetteDrouot_13407058_02_01,"[313.25, 85.88, 570.33, 521.79]"
GazetteDrouot_17983472_07.jpg,object,0.724,1.5,0.82,808.23,1055.48,1,GazetteDrouot_17983472_07_01,"[1.5, 0.82, 808.23, 1055.48]"
GazetteDrouot_25187307_01.jpg,object,0.871,333.51,126.76,1225.37,1443.38,1,GazetteDrouot_25187307_01_01,"[333.51, 126.76, 1225.37, 1443.38]"
GazetteDrouot_29668491_01.jpg,object,0.79,125.28,126.64,644.55,626.25,1,GazetteDrouot_29668491_01_01,"[125.28, 126.64, 644.55, 626.25]"
GazetteDrouot_8162686_01.jpg,object,0.882,92.8,76.54,313.93,536.93,1,GazetteDrouot_8162686_01_01,"[92.8, 76.54, 313.93, 536.93]"
Christies_2009-12-16_189_01.jpg,object,0.762,623.08,74.76,1197.27,1367.63,1,Christies_2009-12-16_189_01_01,"[623.08, 74.76, 1197.27, 1367.63]"
Christies_2009-12-16_189_01.jpg,object,0.747,69.78,24.52,624.32,1268.03,2,Christies_2009-12-16_189_01_02,"[69.78, 24.52, 624.32, 1268.03]"
GazetteDrouot_27876840_02.jpg,object,0.878,139.64,87.84,846.64,1012.84,1,GazetteDrouot_27876840_02_01,"[139.64, 87.84, 846.64, 1012.84]"
Christies_2016-04-22_417_01.jpg,object,0.883,379.65,355.69,1903.31,2838.8,1,Christies_2016-04-22_417_01_01,"[379.65, 355.69, 1903.31, 2838.8]"
Sothebys_2023-04-26_129_02.jpg,object,0.897,573.36,389.51,1422.78,1818.09,1,Sothebys_2023-04-26_129_02_01,"[573.36, 389.51, 1422.78, 1818.09]"
GazetteDrouot_23310481_01.jpg,object,0.888,276.72,225.47,1002.78,1646.16,1,GazetteDrouot_23310481_01_01,"[276.72, 225.47, 1002.78, 1646.16]"
Christies_2022-10-27_162_02.jpg,object,0.793,677.87,667.47,2044.9,2557.74,1,Christies_2022-10-27_162_02_01,"[677.87, 667.47, 2044.9, 2557.74]"
GazetteDrouot_26635133_03.jpg,object,0.775,997.31,334.45,1508.89,1184.15,1,GazetteDrouot_26635133_03_01,"[997.31, 334.45, 1508.89, 1184.15]"
GazetteDrouot_26635133_03.jpg,object,0.787,438.51,327.31,951.71,1188.77,2,GazetteDrouot_26635133_03_02,"[438.51, 327.31, 951.71, 1188.77]"
Christies_2017-04-28_279_01.jpg,object,0.77,432.7,331.28,1489.43,2409.27,1,Christies_2017-04-28_279_01_01,"[432.7, 331.28, 1489.43, 2409.27]"
Christies_2017-04-28_279_01.jpg,object,0.761,1712.23,348.2,2768.74,2379.7,2,Christies_2017-04-28_279_01_02,"[1712.23, 348.2, 2768.74, 2379.7]"
Sothebys_2023-04-26_130_04.jpg,object,0.872,604.74,247.4,1432.07,1769.05,1,Sothebys_2023-04-26_130_04_01,"[604.74, 247.4, 1432.07, 1769.05]"
Christies_None_04.jpg,object,0.88,427.84,276.31,2765.21,1910.13,1,Christies_None_04_01,"[427.84, 276.31, 2765.21, 1910.13]"
